YEAR,PART,ZIP_GB,SUPPLIER - LIBRARY,FILENAME,SIZE_MB,ZIP_URL
2015,1,1.34,Alexander Kopeikin - Moscow Ambience,"ambience detail, renewal works in old tenant building, changing floor tiles, ORTF stereo.wav",104.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Moscow Ambience,"crowd, concert hall lobby, stand-up party, people talking and toasting, XY stereo.wav",132.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Moscow Ambience,"Moscow metro, platform, trains arrive and depart, Rechnoi Vokzal station, ORTF stereo.wav",69.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Moscow Ambience,"room tone, large cafe in university, loud conversations, A-B stereo.wav",72.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Moscow Ambience,"traffic, discrete car passes on narrow street, daytime, summer, ORTF stereo.wav",74.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition elastic 013.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition elastic 032.wav,0.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition elastic 076.wav,0.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition elastic 102.wav,0.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition shutter 002.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition shutter 009.wav,0.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition shutter 017.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition t04 soft 016.wav,0.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition t05 hard 002.wav,0.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Alexander Kopeikin - Transitions HD,transition t07 two-step 007.wav,1.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,BeautifulNoise - Intensity by Design,BN_Intensity by Design_016 High Pitch Tone Osc Crunchy.wav,102.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,BeautifulNoise - Intensity by Design,BN_Intensity by Design_017 Tension by Brass 1.wav,59.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,BeautifulNoise - Intensity by Design,BN_Intensity by Design_036 Tension by Metal 4.wav,76.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,BeautifulNoise - Intensity by Design,BN_Intensity by Design_039 Tension by Stone 2.wav,98.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,BeautifulNoise - Intensity by Design,BN_Intensity by Design_052 Tonal Brass Metal 2.wav,64.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Carlo Ascrizzi - Race Cars Essential Library,"By,Stands,Stereo_04.wav",10.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Carlo Ascrizzi - Race Cars Essential Library,Car Door_OpenClose_Exterior_01.M.wav,0.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Carlo Ascrizzi - Race Cars Essential Library,"Engine,Start,Accelerate,Stop,Hood_03.M.wav",6.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Agony Scream 02 A.wav,9.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Battle Approach 01 A.wav,14.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Battle Celebration 02 A.wav,13.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Battle Cry 03 A.wav,4.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Battle End Agony Moans 02 A.wav,19.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Battle Movement Forrest 01 A.wav,19.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Battle Steady Fighting 03 A.wav,14.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Begging 02.wav,83.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Call Out Help Make Weapons 01.wav,3.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Female Celebration Scream 01 A .wav,14.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Marching Puddle Mud 01.wav,11.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Battle Crowd,EFX EXT GROUP Unrest Murmur 01 A .wav,21.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Car Destruction,EFX EXT Car Impacts and Scrapes 19 A.wav,2.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Car Destruction,EFX EXT Car Windshield Ripping 04 A.wav,1.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Car Destruction,EFX EXT Metal Impact Drop 01 A.wav,6.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Car Destruction,EFX EXT Metal Impact Smash Move 07 B.M.wav,2.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Car Destruction,EFX EXT Shattered Glass Impact 10 A.wav,2.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Blood spurt on carcass 01 B.wav,5.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Cavity Cutting 06 B.wav,3.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Cavity Cutting 06 D.wav,3.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Full Skin pull 01 C.wav,8.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Knife sharpen 01 D.wav,1.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Leg skinning 01 B.wav,4.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Meat drops 03 B.wav,4.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Sawing leg bone 01 C.wav,9.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Skil saw on carcass 01 B.wav,9.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Deer,EFX INT Wet leg cut off 01 B.wav,7.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Dog,EFX INT Dog Drinking 02 B.wav,8.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Dog,EFX INT Dog Fight 01 A.M.wav,4.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Dog,EFX INT Dog Growl 33 A.M.wav,3.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Dog,EFX INT Dog Snarling 24 C.wav,4.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Dog,EFX INT Dog Wimper 06 A.M.wav,1.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Dog,EFX INT Dog Wimper 26 A.M.wav,1.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Dog,EFX INT Mutt Growl 42 B.wav,1.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Gore,EFX SD Flesh Pry Gristle 05.wav,1.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Gore,EFX SD GORE Chop 02 C.M.wav,0.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Gore,EFX SD GORE Fast Rip 01 B.M.wav,2.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Gore,EFX SD GORE Flesh Pry 05 C.M.wav,0.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Gore,EFX SD GORE Punch 02 B.M.wav,0.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Gore,EFX SD GORE Snap 05 C.M.wav,0.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Gore,EFX SD Organic Gore Russle 05 B.M.wav,3.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Guns,EFX EXT .22 Long Rifle Shots 01 A.wav,24.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Guns,EFX EXT .38 Plus Power Shots 04 B.wav,22.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Guns,EFX EXT .50 Cal Pistol Shots 02 A.wav,4.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Guns,EFX EXT M4 Shots 02 B.wav,8.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Guns,EFX EXT Mortar Explosion 08.wav,5.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Guns,EFX INT AR-15 M4 Charging Handle With Mag 01_A.wav,7.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Guns,EFX INT Unloading Magazine Singles 01.wav,3.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX EXT Bulkhead Door O_C Close Med 04.wav,10.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX EXT Sliding Glass Door O_C Far Soft 02.wav,19.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX INT HOUSE Bathroom Sink On Off Close 01.wav,24.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX INT HOUSE Clean Wood Creek 01.wav,15.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX INT HOUSE DOOR Bedroom Wood O_C Close Medium 01.wav,7.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX INT HOUSE DOOR Front O_C Far Soft 01.wav,12.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX INT HOUSE Kitchen Cupbord O_C Close Medium 01.wav,6.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX INT HOUSE Modern Window Close Crank 01.wav,20.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX INT HOUSE Wall Light Switch Close 07.wav,6.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - House,EFX INT Knife Cutting 05.wav,2.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Metal Plate,EFX SD Metal plate bang 01 B.M.wav,1.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Metal Plate,EFX SD Metal plate duct tape pull 03 C.M.wav,1.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Metal Plate,EFX SD Metal plate iron grind 02 A.wav,32.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Metal Plate,EFX SD Metal plate jet bys 02 A.wav,27.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Metal Plate,EFX SD Metal plate thunder 01 C.M.wav,6.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Metal Plate,EFX SD Metal plate Tubular sweep 02 A.wav,24.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Monster Zombie Vocal,EFX SD Aggressive Zombie 02 C.wav,4.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Monster Zombie Vocal,EFX SD Aggressive Zombie 32 C.wav,3.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Monster Zombie Vocal,EFX SD Aggressive Zombie 34 C.wav,11.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Monster Zombie Vocal,EFX SD Female Ragging Creature 03 A.wav,5.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Monster Zombie Vocal,EFX SD Monster Voices 11 A.wav,6.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Monster Zombie Vocal,EFX SD Rage Monster 13 B.wav,1.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Pig,EFX SD Pig 01 Snort 01.wav,9.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Pig,EFX SD Pig 02 Snort 12.wav,7.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Pig,EFX SD Pig 02 Snort 18.wav,1.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Pig,EFX SD Pig 07 Squeal 08.wav,4.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Pig,EFX SD Pig 07 Squeal 20.wav,5.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Pig,EFX SD Pig 08 Squeal 03.wav,3.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Slapstick Comedy,EFX INT Airborne Rising and Falling 02.wav,3.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Slapstick Comedy,EFX INT Clown Horn 01 .wav,10.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Slapstick Comedy,EFX INT Crash Layer Drumset 04.wav,9.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Slapstick Comedy,EFX INT Goofy Spring Bounces 04.wav,4.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Slapstick Comedy,EFX INT Siren Whistle 02.wav,6.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Slapstick Comedy,EFX INT Xylophone Tip toe 05.wav,4.7,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Slapstick Comedy,EFX SD Heads Hit Together 02.wav,0.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Sliding Whoosh By,EFX SD Sliding Whoosh By 06.wav,1.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Sliding Whoosh By,EFX SD Sliding Whoosh By 15.wav,2.4,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Sliding Whoosh By,EFX SD Sliding Whoosh By 21.wav,3.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Sliding Whoosh By,EFX SD Sliding Whoosh By 34.wav,3.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Traditional Sirens,EFX EXT Emergency Siren 02 A.wav,1.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Traditional Sirens,EFX EXT Emergency Siren 10 B.wav,2.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Traditional Sirens,EFX EXT Emergency Siren Distant 18 B.wav,1.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Traditional Sirens,EFX EXT Police Siren 01 Doppler By Slow 01.wav,22.8,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,1,1.34,Coll Anderson - Traditional Sirens,EFX INT Emergency Radio Broadcast 07.wav,12.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%201of5.zip
2015,2,1.92,Detunized - AroundBridges,BeamBarrier_ExpGap01.wav,14.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - AroundBridges,Bridges-Steps01.wav,16.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - AroundBridges,Bridges-Wind08.wav,10.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - CityTraffic,Local_Train_Close_01.wav,21.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - CityTraffic,Reflective_01.wav,43.6,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - CityTraffic,Spot_C_03.wav,26.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - Computer Noises,Atari PC2 - Floppy Failure 3.wav,4.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - Computer Noises,external HD 1_mono.wav,15.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - Computer Noises,external HD 4_dual channel.wav,36.0,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - DanishBunkers,Batterie1_inside bunker 05.wav,77.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - DanishBunkers,Steijnberg_bunker field 03.wav,68.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - DanishBunkers,Tyboroen North_inside bunker 01.wav,83.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - HumBuzz,HumBuzz-Buzz-03.wav,2.5,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - HumBuzz,HumBuzz-Hum-17.wav,1.2,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - HumBuzz,HumBuzz-Tonal-02.wav,2.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - JustWater,Helfenberger_Grund_02.wav,7.9,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - JustWater,Reddevitzer_Hoeft_03.wav,13.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - JustWater,Roeder_Pearls_01.wav,5.1,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
2015,2,1.92,Detunized - Newsreel Noises,Cadenced_buzz-hum.wav,1.3,https://downloads.sonniss.com/Sonniss.com%20-%20GDC%20-%20Game%20Audio%20Bundle%202of5.zip
